system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.0233,0.024578749999999996,0.016259999999999997,0.018212500000000006,0.003719999999999987,0.004599999999999993,openWater,46.82434768803179,-91.96088304744147,"{""type"":""Point"",""coordinates"":[-91.96088304744147,46.82434768803179]}"
1_1_1_1_1_1_1_1,0.014142500000000002,0.01680999999999999,0.012863749999999993,0.01819875,0.003719999999999987,0.008216249999999994,openWater,46.84806878895168,-91.93856706843756,"{""type"":""Point"",""coordinates"":[-91.93856706843756,46.84806878895168]}"
1_1_1_1_1_1_1_2,0.034355,0.030202499999999993,0.02437249999999999,0.023052500000000004,0.01936750000000001,0.019119999999999998,openWater,47.00732783445121,-91.61449136808017,"{""type"":""Point"",""coordinates"":[-91.61449136808017,47.00732783445122]}"
1_1_1_1_1_1_1_3,0.037654999999999994,0.03757250000000001,0.034135,0.030615000000000003,0.024400000000000005,0.019119999999999998,openWater,47.04758016871619,-91.59183206632235,"{""type"":""Point"",""coordinates"":[-91.59183206632235,47.047580168716195]}"
1_1_1_1_1_1_1_4,0.03432750000000001,0.030175000000000007,0.024345000000000006,0.026902499999999996,0.014279999999999987,0.019119999999999998,openWater,46.963296374005104,-91.69551553800204,"{""type"":""Point"",""coordinates"":[-91.69551553800204,46.963296374005104]}"
1_1_1_1_1_1_1_5,0.026764999999999983,0.025087499999999985,0.016589999999999994,0.01697499999999999,0.009715000000000001,0.004957500000000004,openWater,47.0000154042768,-91.27159163160454,"{""type"":""Point"",""coordinates"":[-91.27159163160454,47.0000154042768]}"
1_1_1_1_1_1_1_6,0.028634999999999994,0.024345000000000006,0.019092499999999984,0.01879,0.010319999999999996,0.005232500000000001,openWater,47.01195548970469,-91.13666578931938,"{""type"":""Point"",""coordinates"":[-91.13666578931938,47.01195548970469]}"
1_1_1_1_1_1_1_7,0.03242999999999999,0.03193499999999999,0.025747500000000006,0.022722500000000007,0.015380000000000005,0.008807499999999996,openWater,46.98502799157259,-91.04087874097954,"{""type"":""Point"",""coordinates"":[-91.04087874097954,46.98502799157259]}"
1_1_1_1_1_1_1_8,0.02682000000000001,0.023162500000000003,0.014995000000000008,0.017304999999999987,0.011117500000000002,0.008064999999999989,openWater,47.20543294914071,-91.16653486890922,"{""type"":""Point"",""coordinates"":[-91.16653486890922,47.205432949140715]}"
1_1_1_1_1_1_1_9,0.028772500000000006,0.0232725,0.015105000000000007,0.017359999999999987,0.013674999999999993,0.011694999999999983,openWater,47.26464378628373,-91.09787031812797,"{""type"":""Point"",""coordinates"":[-91.09787031812797,47.26464378628373]}"
1_1_1_1_1_1_1_10,0.017524999999999985,0.018240000000000006,0.010677500000000006,0.0112825,0.006552499999999989,0.008284999999999987,openWater,46.942618962296315,-91.33750960035454,"{""type"":""Point"",""coordinates"":[-91.33750960035454,46.942618962296315]}"
1_1_1_1_1_1_1_11,0.04356750000000001,0.043649999999999994,0.036087499999999995,0.030752499999999988,0.027892499999999987,0.022832500000000006,openWater,46.83137433765529,-90.17787876807299,"{""type"":""Point"",""coordinates"":[-90.17787876807299,46.83137433765529]}"
1_1_1_1_1_1_1_12,0.04882,0.0474725,0.039415000000000006,0.0381775,0.027947499999999986,0.0262975,openWater,46.84076885714272,-90.11470738135424,"{""type"":""Point"",""coordinates"":[-90.11470738135424,46.84076885714272]}"
1_1_1_1_1_1_1_13,0.03617000000000001,0.0322375,0.022832500000000006,0.022887500000000005,0.01791000000000001,0.015847499999999987,openWater,47.14167969617873,-90.83393650647355,"{""type"":""Point"",""coordinates"":[-90.83393650647355,47.14167969617873]}"
1_1_1_1_1_1_1_14,0.032704999999999984,0.02855250000000001,0.019642500000000007,0.019174999999999998,0.012932499999999986,0.012327499999999991,openWater,47.08092879746388,-90.83050327893449,"{""type"":""Point"",""coordinates"":[-90.83050327893449,47.08092879746388]}"
1_1_1_1_1_1_1_15,0.03925000000000001,0.03925000000000001,0.02901999999999999,0.030175000000000007,0.02285999999999999,0.01582,openWater,47.11785491732539,-90.49816685315324,"{""type"":""Point"",""coordinates"":[-90.49816685315324,47.11785491732539]}"
1_1_1_1_1_1_1_16,0.035784999999999983,0.0355375,0.02890999999999999,0.026434999999999986,0.020329999999999987,0.012300000000000005,openWater,47.06222226148012,-90.49954014416886,"{""type"":""Point"",""coordinates"":[-90.49954014416886,47.06222226148012]}"
1_1_1_1_1_1_1_17,0.021127499999999994,0.028662500000000007,0.016617500000000007,0.0266275,0.01296,0.01582,openWater,46.89591399197481,-90.60322361584855,"{""type"":""Point"",""coordinates"":[-90.60322361584855,46.89591399197481]}"
1_1_1_1_1_1_1_18,0.034025,0.031852500000000006,0.022529999999999994,0.022694999999999993,0.010402500000000009,0.012300000000000005,openWater,47.038829857911374,-90.89985447522355,"{""type"":""Point"",""coordinates"":[-90.89985447522355,47.038829857911374]}"
1_1_1_1_1_1_1_19,0.03892000000000001,0.04618,0.0351525,0.030037499999999995,0.025252499999999983,0.022804999999999992,openWater,46.95627780426451,-90.27567292086898,"{""type"":""Point"",""coordinates"":[-90.27567292086898,46.95627780426451]}"
1_1_1_1_1_1_1_20,0.03886500000000001,0.039002499999999996,0.0351525,0.033695,0.027700000000000002,0.022749999999999992,openWater,46.90563705161507,-90.18503571383773,"{""type"":""Point"",""coordinates"":[-90.18503571383773,46.90563705161507]}"
