system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.034355,0.01697499999999999,0.0031150000000000067,-0.0031275000000000053,0.001162499999999983,0.0011074999999999835,openWater,46.78657225332354,-92.0204160565495,"{""type"":""Point"",""coordinates"":[-92.0204160565495,46.78657225332355]}"
1_1_1_1_1_1_1_1,0.03036749999999999,0.013867500000000005,-6.800000000000139E-4,-0.004722499999999991,7.500000000000007E-4,0.001684999999999992,openWater,46.77434674462136,-92.0643613690495,"{""type"":""Point"",""coordinates"":[-92.0643613690495,46.77434674462136]}"
1_1_1_1_1_1_1_2,0.03198999999999999,0.025554999999999994,-0.0016700000000000048,-0.008379999999999999,0.004792500000000005,0.006305000000000005,openWater,46.81489184907201,-92.01732615176434,"{""type"":""Point"",""coordinates"":[-92.01732615176434,46.814891849072005]}"
1_1_1_1_1_1_1_3,0.0295975,0.021375000000000005,-0.005904999999999994,-0.013440000000000007,-9.824999999999973E-4,0.0012449999999999961,openWater,46.80913513021947,-92.03964213076824,"{""type"":""Point"",""coordinates"":[-92.03964213076824,46.809135130219474]}"
1_1_1_1_1_1_1_4,0.024152499999999993,0.008284999999999987,-0.004172499999999996,-0.007692499999999991,-1.8499999999999073E-4,0.0012999999999999956,openWater,46.80373030278123,-91.98024729434246,"{""type"":""Point"",""coordinates"":[-91.98024729434246,46.803730302781226]}"
1_1_1_1_1_1_1_5,0.03152250000000001,0.013922500000000004,0.0012449999999999961,-0.0037600000000000133,3.500000000000725E-5,0.0011899999999999966,openWater,46.8194732869517,-91.93458536807293,"{""type"":""Point"",""coordinates"":[-91.93458536807293,46.8194732869517]}"
1_1_1_1_1_1_1_6,0.020274999999999987,0.0057274999999999965,-0.0126975,-0.016520000000000007,1.4500000000000624E-4,0.0025924999999999976,openWater,46.76082492126783,-91.83073023501629,"{""type"":""Point"",""coordinates"":[-91.83073023501629,46.76082492126783]}"
1_1_1_1_1_1_1_7,0.031907500000000005,0.01562749999999999,0.0030324999999999935,-0.00263250000000001,9.149999999999991E-4,0.0011899999999999966,openWater,46.954790988590425,-91.7223078375939,"{""type"":""Point"",""coordinates"":[-91.7223078375939,46.954790988590425]}"
1_1_1_1_1_1_1_8,0.03174250000000001,0.016259999999999997,0.001684999999999992,-0.003154999999999991,0.0013275000000000092,0.0012449999999999961,openWater,46.932523715298665,-91.75458017646109,"{""type"":""Point"",""coordinates"":[-91.75458017646109,46.932523715298665]}"
1_1_1_1_1_1_1_9,0.027122499999999994,0.017772499999999997,-0.0020550000000000013,-0.00560250000000001,0.006745000000000001,0.008037500000000003,openWater,46.909309017281686,-91.84109751044546,"{""type"":""Point"",""coordinates"":[-91.84109751044546,46.90930901728169]}"
1_1_1_1_1_1_1_10,0.0326775,0.016479999999999995,0.0025099999999999845,-0.002302500000000013,0.0012449999999999961,9.974999999999845E-4,openWater,46.87646298076084,-91.88469950019156,"{""type"":""Point"",""coordinates"":[-91.88469950019156,46.87646298076084]}"
