system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.036555000000000004,0.02979000000000001,0.024125000000000008,0.01582,0.007514999999999994,0.01103499999999999,openWater,46.92434229993397,-91.72162648740377,"{""type"":""Point"",""coordinates"":[-91.72162648740377,46.924342299933976]}"
1_1_1_1_1_1_1_1,0.030766249999999995,0.02732875,0.015710000000000002,0.0144725,0.011901250000000002,0.010842499999999991,openWater,46.86569099934355,-91.74359914365377,"{""type"":""Point"",""coordinates"":[-91.74359914365377,46.86569099934354]}"
1_1_1_1_1_1_1_2,0.034382499999999996,0.03024375,0.01822625,0.016232499999999997,0.00758375,0.00417374999999999,openWater,46.80039542071497,-91.88985463681783,"{""type"":""Point"",""coordinates"":[-91.88985463681784,46.80039542071497]}"
1_1_1_1_1_1_1_3,0.036004999999999995,0.031439999999999996,0.019229999999999997,0.009921249999999993,0.007762499999999992,0.004269999999999996,openWater,46.83516697067153,-91.9708788067397,"{""type"":""Point"",""coordinates"":[-91.9708788067397,46.83516697067153]}"
1_1_1_1_1_1_1_4,0.0265725,0.02756249999999999,0.015682499999999988,0.014389999999999986,0.007102499999999984,0.01785500000000001,openWater,47.03666985397548,-91.52098857607444,"{""type"":""Point"",""coordinates"":[-91.52098857607444,47.03666985397548]}"
1_1_1_1_1_1_1_5,0.03298000000000001,0.037325,0.0174425,0.022749999999999992,0.012272499999999992,0.011062500000000003,openWater,47.124575619706775,-91.38365947451194,"{""type"":""Point"",""coordinates"":[-91.38365947451194,47.12457561970677]}"
1_1_1_1_1_1_1_6,0.045107499999999995,0.030560000000000004,0.024675000000000002,0.016094999999999998,0.0027850000000000097,0.011117500000000002,openWater,47.24404390451715,-91.24495708193382,"{""type"":""Point"",""coordinates"":[-91.24495708193382,47.24404390451715]}"
1_1_1_1_1_1_1_7,0.026654999999999984,0.030285000000000006,0.02442749999999999,0.01593,0.0027299999999999824,0.011117500000000002,openWater,47.28039096297868,-91.1666794940432,"{""type"":""Point"",""coordinates"":[-91.1666794940432,47.28039096297868]}"
1_1_1_1_1_1_1_8,0.031219999999999998,0.03617000000000001,0.016699999999999993,0.015132499999999993,0.002564999999999984,0.01780000000000001,openWater,46.99921915145783,-91.08565532412132,"{""type"":""Point"",""coordinates"":[-91.08565532412132,46.99921915145783]}"
1_1_1_1_1_1_1_9,0.039745,0.037187499999999984,0.024070000000000008,0.015792499999999987,0.012245000000000006,0.017882499999999996,openWater,46.93267945876276,-91.2325974627932,"{""type"":""Point"",""coordinates"":[-91.2325974627932,46.932679458762756]}"
1_1_1_1_1_1_1_10,0.042137499999999994,0.03606000000000001,0.029514999999999986,0.022035,0.012052499999999994,0.01092499999999999,openWater,47.150682004805276,-90.88066423494314,"{""type"":""Point"",""coordinates"":[-90.88066423494315,47.150682004805276]}"
1_1_1_1_1_1_1_11,0.032704999999999984,0.029569999999999985,0.02396000000000001,0.015655000000000002,0.012245000000000006,0.0041049999999999975,openWater,47.131999970109185,-90.95894182283376,"{""type"":""Point"",""coordinates"":[-90.95894182283376,47.131999970109185]}"
1_1_1_1_1_1_1_12,0.04345750000000001,0.03705,0.023767499999999997,0.022584999999999994,0.012217499999999992,0.011007500000000003,openWater,47.25797632026745,-90.71037614900564,"{""type"":""Point"",""coordinates"":[-90.71037614900564,47.257976320267446]}"
1_1_1_1_1_1_1_13,0.042935,0.03394249999999999,0.027837499999999987,0.020907499999999996,0.002124999999999988,0.010732500000000006,openWater,47.094163427678936,-90.5569979312578,"{""type"":""Point"",""coordinates"":[-90.5569979312578,47.094163427678936]}"
1_1_1_1_1_1_1_14,0.046454999999999996,0.03383249999999999,0.0343,0.020797499999999997,0.011694999999999983,0.0038024999999999864,openWater,47.082709299611295,-90.62806574131639,"{""type"":""Point"",""coordinates"":[-90.62806574131639,47.082709299611295]}"
1_1_1_1_1_1_1_15,0.04392499999999999,0.027315000000000006,0.028744999999999993,0.021595000000000003,0.0023999999999999855,0.0039124999999999854,openWater,47.01263022700338,-90.37982819997104,"{""type"":""Point"",""coordinates"":[-90.37982819997104,47.012630227003385]}"
