system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.014224999999999988,0.02108625,0.007817499999999991,0.005658750000000004,-0.004035000000000011,9.287499999999921E-4,openWater,46.83142029088064,-91.85255931905996,"{""type"":""Point"",""coordinates"":[-91.85255931905996,46.83142029088064]}"
1_1_1_1_1_1_1_1,0.015325000000000005,0.017098749999999996,0.007900000000000004,0.009481249999999997,-0.001532500000000006,-0.0025500000000000106,openWater,46.78771423681829,-91.87521862081778,"{""type"":""Point"",""coordinates"":[-91.87521862081778,46.78771423681829]}"
1_1_1_1_1_1_1_2,0.017662499999999998,0.025115,0.011474999999999985,0.015765,-5.700000000000149E-4,-0.0021375000000000144,openWater,46.75103016055374,-91.89169811300528,"{""type"":""Point"",""coordinates"":[-91.89169811300528,46.75103016055374]}"
1_1_1_1_1_1_1_3,0.02477125000000001,0.022337499999999996,0.009343749999999998,0.012808749999999994,0.0033625000000000044,0.004888749999999997,openWater,46.8018168443649,-91.68295787863028,"{""type"":""Point"",""coordinates"":[-91.68295787863028,46.8018168443649]}"
1_1_1_1_1_1_1_4,0.018157499999999993,0.021017499999999995,0.004517500000000008,0.0056174999999999975,0.003390000000000004,0.004407500000000009,openWater,47.04623683499715,-91.58812740961511,"{""type"":""Point"",""coordinates"":[-91.58812740961511,47.04623683499715]}"
1_1_1_1_1_1_1_5,0.021320000000000006,0.017937499999999995,0.005369999999999986,0.009989999999999999,0.0011349999999999971,0.004489999999999994,openWater,47.00551524663474,-91.58057430902917,"{""type"":""Point"",""coordinates"":[-91.58057430902917,47.00551524663474]}"
1_1_1_1_1_1_1_6,0.006085000000000007,0.011364999999999986,-0.003265000000000018,0.004682500000000006,-0.004365000000000008,8.050000000000002E-4,openWater,47.06413275184934,-91.23382612867485,"{""type"":""Point"",""coordinates"":[-91.23382612867485,47.06413275184934]}"
1_1_1_1_1_1_1_7,0.019642500000000007,0.020439999999999986,0.00800999999999999,0.006882499999999986,2.0000000000000573E-4,-0.0018075000000000174,openWater,47.0000154042768,-91.3024906794561,"{""type"":""Point"",""coordinates"":[-91.3024906794561,47.0000154042768]}"
1_1_1_1_1_1_1_8,0.01645250000000001,0.013234999999999997,0.004792500000000005,0.0020699999999999885,-0.0014774999999999927,0.0044349999999999945,openWater,46.993458928386495,-91.41681715650688,"{""type"":""Point"",""coordinates"":[-91.41681715650688,46.993458928386495]}"
1_1_1_1_1_1_1_9,0.016589999999999994,0.013289999999999996,0.0016299999999999926,0.009605000000000002,9.974999999999845E-4,9.42499999999985E-4,openWater,47.04214496966396,-91.51535078687797,"{""type"":""Point"",""coordinates"":[-91.51535078687797,47.04214496966396]}"
