system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.035303749999999995,0.030835,0.017662499999999998,0.01027874999999999,0.008752499999999996,0.007844999999999991,openWater,46.80254051241581,-91.61942982052847,"{""type"":""Point"",""coordinates"":[-91.61942982052847,46.80254051241582]}"
1_1_1_1_1_1_1_1,0.03442375,0.0221175,0.015036249999999987,0.008257499999999987,0.001148750000000004,-0.0024812500000000043,openWater,46.764690677535484,-91.71727680539175,"{""type"":""Point"",""coordinates"":[-91.71727680539175,46.764690677535484]}"
1_1_1_1_1_1_1_2,0.038095000000000004,0.022777500000000006,0.01554499999999999,0.013908749999999998,0.0012449999999999961,0.002564999999999998,openWater,46.81053024206487,-91.87245869015737,"{""type"":""Point"",""coordinates"":[-91.87245869015737,46.810530242064864]}"
1_1_1_1_1_1_1_3,0.03595000000000001,0.040185,0.015847499999999987,0.014114999999999989,-0.0022199999999999998,0.0025924999999999976,openWater,46.75010786751994,-91.97373890255972,"{""type"":""Point"",""coordinates"":[-91.97373890255972,46.75010786751994]}"
1_1_1_1_1_1_1_4,0.03307624999999999,0.022213750000000004,0.01509125,0.008326249999999993,-0.0023575000000000124,-0.0024812500000000043,openWater,46.77151031462712,-91.77117847775503,"{""type"":""Point"",""coordinates"":[-91.77117847775503,46.771510314627115]}"
1_1_1_1_1_1_1_5,0.034409999999999996,0.0221175,0.019601249999999987,0.008243749999999994,0.001148750000000004,0.0075562500000000005,openWater,46.81311490052361,-91.71006702755972,"{""type"":""Point"",""coordinates"":[-91.71006702755972,46.81311490052361]}"
1_1_1_1_1_1_1_6,0.0355375,0.023162500000000003,0.011309999999999987,0.008890000000000009,0.001354999999999995,-0.002412500000000012,openWater,46.958595232961734,-91.63528330815005,"{""type"":""Point"",""coordinates"":[-91.63528330815005,46.958595232961734]}"
1_1_1_1_1_1_1_7,0.029116249999999996,0.022392499999999996,0.019807499999999992,0.013674999999999993,0.008243749999999994,0.007597500000000007,openWater,46.8854352756986,-91.80900462162661,"{""type"":""Point"",""coordinates"":[-91.80900462162661,46.8854352756986]}"
1_1_1_1_1_1_1_8,0.03172875,0.0337225,0.010498749999999987,0.013564999999999994,0.008229999999999987,0.012629999999999988,openWater,46.8389550200678,-91.76849253666568,"{""type"":""Point"",""coordinates"":[-91.76849253666568,46.83895502006779]}"
1_1_1_1_1_1_1_9,0.0323475,0.034409999999999996,0.015710000000000002,0.008752499999999996,0.0083675,0.0076525000000000065,openWater,46.91170931911207,-91.64695628178286,"{""type"":""Point"",""coordinates"":[-91.64695628178286,46.91170931911207]}"
