system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.04404875,0.03907124999999999,0.01610874999999999,0.013991249999999997,0.005796249999999989,0.007405000000000009,openWater,46.796385626866176,-91.90492143855475,"{""type"":""Point"",""coordinates"":[-91.90492143855475,46.796385626866176]}"
1_1_1_1_1_1_1_1,0.028566249999999987,0.03001000000000001,0.011474999999999999,0.008230000000000001,0.00495749999999999,0.011433749999999993,openWater,46.875299906475966,-91.70716753230475,"{""type"":""Point"",""coordinates"":[-91.70716753230475,46.87529990647597]}"
1_1_1_1_1_1_1_2,0.030917499999999987,0.03473999999999999,0.022419999999999995,0.016122499999999984,0.006332499999999991,0.003307499999999991,openWater,46.72676988169206,-91.98319902644538,"{""type"":""Point"",""coordinates"":[-91.98319902644538,46.72676988169206]}"
1_1_1_1_1_1_1_3,0.03914000000000001,0.036665,0.020742499999999997,0.014857499999999996,0.006002499999999994,0.011887499999999995,openWater,46.76111861966385,-92.05873003230475,"{""type"":""Point"",""coordinates"":[-92.05873003230475,46.76111861966384]}"
1_1_1_1_1_1_1_4,0.0474725,0.042783749999999995,0.020976250000000002,0.013784999999999992,0.0099625,0.011777499999999996,openWater,46.85135603602174,-91.95504656062506,"{""type"":""Point"",""coordinates"":[-91.95504656062506,46.85135603602175]}"
1_1_1_1_1_1_1_5,0.036390000000000006,0.028112499999999985,0.023877499999999996,0.016782500000000006,0.005314999999999986,0.007157499999999983,openWater,46.93534729348068,-91.66802873835944,"{""type"":""Point"",""coordinates"":[-91.66802873835944,46.93534729348069]}"
1_1_1_1_1_1_1_6,0.044529999999999986,0.0325675,0.024180000000000007,0.012190000000000006,0.005369999999999986,0.011639999999999984,openWater,47.17066824241657,-91.16928145094047,"{""type"":""Point"",""coordinates"":[-91.16928145094047,47.17066824241656]}"
1_1_1_1_1_1_1_7,0.05159750000000002,0.03881000000000001,0.02610499999999999,0.021017499999999995,0.010622500000000007,0.003390000000000004,openWater,47.03793350909335,-91.16104170484672,"{""type"":""Point"",""coordinates"":[-91.16104170484672,47.03793350909335]}"
1_1_1_1_1_1_1_8,0.03309000000000001,0.030450000000000005,0.022144999999999998,0.015985,0.00638749999999999,0.01639750000000001,openWater,46.946134800368526,-91.35604902906547,"{""type"":""Point"",""coordinates"":[-91.35604902906547,46.946134800368526]}"
1_1_1_1_1_1_1_9,0.033062499999999995,0.0324025,0.01708499999999999,0.012190000000000006,0.009605000000000002,0.007212499999999983,openWater,47.019211884539374,-91.4508061091436,"{""type"":""Point"",""coordinates"":[-91.4508061091436,47.01921188453938]}"
1_1_1_1_1_1_1_10,0.04100999999999999,0.0327875,0.0173875,0.01713999999999999,0.009660000000000002,0.0028124999999999956,openWater,47.09218908795109,-91.3024906794561,"{""type"":""Point"",""coordinates"":[-91.3024906794561,47.09218908795109]}"
1_1_1_1_1_1_1_11,0.03042249999999999,0.03220999999999999,0.01708499999999999,0.010099999999999998,0.006030000000000008,0.0031424999999999925,openWater,46.87577416454848,-91.48101851148735,"{""type"":""Point"",""coordinates"":[-91.48101851148735,46.87577416454848]}"
1_1_1_1_1_1_1_12,0.0476925,0.036885,0.02484,0.013042499999999985,0.009742499999999987,0.0072399999999999964,openWater,46.794151720041086,-90.46828273931527,"{""type"":""Point"",""coordinates"":[-90.46828273931527,46.79415172004109]}"
1_1_1_1_1_1_1_13,0.032897499999999996,0.036500000000000005,0.017579999999999985,0.012657499999999988,0.005479999999999985,0.007212499999999983,openWater,46.8373828324768,-90.7168484131434,"{""type"":""Point"",""coordinates"":[-90.7168484131434,46.8373828324768]}"
