system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.02226874999999999,0.018391249999999998,0.009068749999999987,0.01249249999999999,0.004448750000000001,-0.0020412500000000083,openWater,46.87239122842736,-91.64133380988162,"{""type"":""Point"",""coordinates"":[-91.64133380988162,46.87239122842737]}"
1_1_1_1_1_1_1_1,0.020329999999999987,0.02224124999999999,0.00904125,0.012465000000000004,-4.050000000000026E-4,-0.0020412500000000083,openWater,46.829658063812374,-91.69901203253787,"{""type"":""Point"",""coordinates"":[-91.69901203253787,46.82965806381238]}"
1_1_1_1_1_1_1_2,0.022035,0.020563749999999992,0.007528750000000001,0.01142,0.0016437499999999994,0.004668749999999999,openWater,46.79206236117239,-91.80818866828005,"{""type"":""Point"",""coordinates"":[-91.80818866828005,46.79206236117239]}"
1_1_1_1_1_1_1_3,0.017717499999999997,0.018735,0.0058374999999999955,0.00644249999999999,0.0011899999999999966,0.004489999999999994,openWater,46.929159590735274,-91.65644001105349,"{""type"":""Point"",""coordinates"":[-91.65644001105349,46.92915959073528]}"
1_1_1_1_1_1_1_4,0.020714999999999997,0.019504999999999995,0.0034449999999999897,0.010746249999999999,0.0013962499999999878,0.004572499999999993,openWater,46.87990123732703,-91.68253254035037,"{""type"":""Point"",""coordinates"":[-91.68253254035037,46.87990123732704]}"
1_1_1_1_1_1_1_5,0.02009625000000001,0.023011249999999997,0.012492500000000004,0.010402499999999995,-0.0011612500000000026,0.0010662499999999908,openWater,46.76996263043186,-91.91118549445193,"{""type"":""Point"",""coordinates"":[-91.91118549445193,46.76996263043186]}"
1_1_1_1_1_1_1_6,0.022117499999999984,0.02599499999999999,0.015187499999999993,0.01243749999999999,-0.002852500000000008,-0.0020550000000000013,openWater,46.73985479331161,-91.89195942023318,"{""type"":""Point"",""coordinates"":[-91.89195942023318,46.73985479331161]}"
1_1_1_1_1_1_1_7,0.022048749999999992,0.02210374999999999,0.005796249999999989,0.01238249999999999,-4.4625000000000914E-4,0.001354999999999995,openWater,46.76714073526827,-91.69489215949099,"{""type"":""Point"",""coordinates"":[-91.69489215949099,46.76714073526827]}"
1_1_1_1_1_1_1_8,0.01931250000000001,0.01604,0.0038024999999999864,0.003637499999999988,0.0014925000000000077,-0.002302500000000013,openWater,47.06988526694518,-91.27158928467165,"{""type"":""Point"",""coordinates"":[-91.27158928467165,47.06988526694518]}"
1_1_1_1_1_1_1_9,0.020494999999999985,0.019394999999999996,0.009632499999999988,0.006882499999999986,0.001354999999999995,0.0010799999999999976,openWater,47.02169263934131,-91.37389946533571,"{""type"":""Point"",""coordinates"":[-91.37389946533571,47.02169263934131]}"
