system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.012025000000000008,0.011997499999999994,0.0035824999999999885,0.0050675000000000026,-0.004942500000000016,0.003720000000000001,openWater,46.64288102410575,-90.40552727810572,"{""type"":""Point"",""coordinates"":[-90.40552727810572,46.64288102410575]}"
1_1_1_1_1_1_1_1,0.009852499999999986,0.012190000000000006,-5.425000000000013E-4,0.010154999999999997,0.0012174999999999825,0.003720000000000001,openWater,46.64146676951019,-90.48243157498072,"{""type"":""Point"",""coordinates"":[-90.48243157498072,46.64146676951019]}"
1_1_1_1_1_1_1_2,0.007212499999999983,0.017112500000000003,0.003637499999999988,0.010072499999999984,0.004269999999999996,0.008037500000000003,openWater,46.629208347732714,-90.41376702419947,"{""type"":""Point"",""coordinates"":[-90.41376702419947,46.629208347732714]}"
1_1_2_0,1.6022125,1.6022125,1.6022125,1.6022125,1.6022125,0.6297300000000001,cloud,46.79809076971562,-92.04051574698732,"{""type"":""Point"",""coordinates"":[-92.04051574698732,46.79809076971563]}"
1_1_2_1,1.6022125,0.7660475,0.7653875000000001,0.7571650000000001,0.595245,0.42667000000000005,cloud,46.77176108987261,-91.86954101554201,"{""type"":""Point"",""coordinates"":[-91.86954101554201,46.771761089872605]}"
1_1_2_2,1.6022125,0.5841350000000001,0.5771775000000001,0.5889200000000001,0.5105175,0.38872,cloud,46.720946053001754,-91.81186279288576,"{""type"":""Point"",""coordinates"":[-91.81186279288576,46.72094605300176]}"
1_1_2_3,1.6022125,0.5678274999999999,0.565985,0.5670575,0.5186850000000001,0.42150000000000004,cloud,46.76940959935668,-91.65805419913576,"{""type"":""Point"",""coordinates"":[-91.65805419913576,46.76940959935668]}"
1_1_2_4,1.6022125,0.41061,0.41170999999999996,0.41809,0.40269000000000005,0.3592675,cloud,46.803261157898056,-91.60998901358889,"{""type"":""Point"",""coordinates"":[-91.60998901358889,46.80326115789806]}"
1_1_2_5,1.6022125,0.6803300000000001,0.6705675,0.6627575000000001,0.5492925,0.42092250000000003,cloud,46.853998582892515,-91.93889221183107,"{""type"":""Point"",""coordinates"":[-91.93889221183107,46.85399858289251]}"
1_1_2_6,1.6022125,0.6992499999999999,0.6980124999999999,0.7040900000000001,0.5871875,0.4291175,cloud,46.81708232309813,-91.43399488138343,"{""type"":""Point"",""coordinates"":[-91.43399488138344,46.81708232309813]}"
1_1_2_7,1.6022125,0.8345775,0.840875,0.860125,0.6819525,0.46615999999999996,cloud,46.816142531003784,-91.37082349466468,"{""type"":""Point"",""coordinates"":[-91.37082349466468,46.81614253100379]}"
1_1_2_8,1.6022125,0.5899924999999999,0.575555,0.5874075000000001,0.549925,0.46244750000000007,cloud,46.790761935782335,-91.53424512552405,"{""type"":""Point"",""coordinates"":[-91.53424512552405,46.79076193578233]}"
1_1_2_9,1.6022125,0.736265,0.729115,0.7360175,0.6601174999999999,0.51258,cloud,46.6951824556567,-90.67606560818385,"{""type"":""Point"",""coordinates"":[-90.67606560818386,46.69518245565669]}"
1_1_2_10,1.6022125,0.63765,0.634295,0.6259075000000001,0.46346499999999996,0.3196125,cloud,46.650423090915254,-90.81820122830104,"{""type"":""Point"",""coordinates"":[-90.81820122830104,46.650423090915254]}"
1_1_2_11,1.6022125,0.5657924999999999,0.552125,0.5494574999999999,0.4450675,0.3193375,cloud,46.66267670672125,-90.5964147292776,"{""type"":""Point"",""coordinates"":[-90.5964147292776,46.66267670672125]}"
1_1_2_12,0.40959249999999997,0.42213249999999997,0.4145975,0.42213249999999997,0.42136250000000003,0.39694250000000003,cloud,46.73284580135451,-90.57100884548854,"{""type"":""Point"",""coordinates"":[-90.57100884548854,46.7328458013545]}"
1_1_2_13,1.6022125,0.6821174999999999,0.67703,0.6906425,0.60795,0.481285,cloud,46.61977690293236,-90.30665032498072,"{""type"":""Point"",""coordinates"":[-90.30665032498072,46.61977690293236]}"
1_1_2_14,0.4062925,0.42958500000000005,0.424745,0.47100000000000003,0.443775,0.39548500000000003,cloud,46.64146676951019,-90.19129387966822,"{""type"":""Point"",""coordinates"":[-90.19129387966822,46.641466769510195]}"
2_0,0.014609999999999984,0.012107499999999993,0.007982500000000003,1.4500000000000624E-4,0.004269999999999996,0.003720000000000001,other,46.622252816243254,-90.43505303494166,"{""type"":""Point"",""coordinates"":[-90.43505303494166,46.62225281624325]}"
2_1,0.11281249999999998,0.017304999999999987,0.008092500000000002,0.010127499999999984,0.0012174999999999825,0.003720000000000001,other,46.62260650890211,-90.48861138455104,"{""type"":""Point"",""coordinates"":[-90.48861138455104,46.62260650890211]}"
2_2,0.007184999999999997,-0.013412499999999994,0.012272499999999992,0.005094999999999988,0.004269999999999996,0.003720000000000001,other,46.63716485120873,-90.43428055874537,"{""type"":""Point"",""coordinates"":[-90.43428055874537,46.63716485120873]}"
