system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.100355,0.07916625,0.06214375,0.04473624999999999,0.014623749999999991,0.013482499999999994,openWater,46.75329929983805,-91.75056392213071,"{""type"":""Point"",""coordinates"":[-91.75056392213071,46.75329929983805]}"
1_1_1_1_1_1_1_1,0.09151375,0.08928625000000001,0.06234999999999999,0.04486,0.01467874999999999,0.004792499999999991,openWater,46.81677249673597,-91.69151240845883,"{""type"":""Point"",""coordinates"":[-91.69151240845883,46.81677249673597]}"
1_1_1_1_1_1_1_2,0.10265125,0.08913499999999999,0.07051750000000001,0.044805,0.01465124999999999,-0.012628750000000008,openWater,46.820061658673616,-91.6125481750604,"{""type"":""Point"",""coordinates"":[-91.6125481750604,46.82006165867362]}"
1_1_1_1_1_1_1_3,0.09108750000000002,0.08898375,0.05388,0.0447225,0.020632499999999998,0.013482499999999994,openWater,46.78292943854999,-91.65374690552915,"{""type"":""Point"",""coordinates"":[-91.65374690552915,46.78292943855]}"
1_1_1_1_1_1_1_4,0.10490625,0.08898375,0.05388,0.05378375000000002,0.008642499999999997,0.013482499999999994,openWater,46.74483055214219,-91.80412227174008,"{""type"":""Point"",""coordinates"":[-91.80412227174008,46.74483055214219]}"
1_1_1_1_1_1_1_5,0.09878749999999997,0.09551500000000002,0.06045250000000002,0.058087500000000014,0.016177499999999984,0.005699999999999983,openWater,47.0731162572408,-91.31657633811997,"{""type"":""Point"",""coordinates"":[-91.31657633811997,47.0731162572408]}"
1_1_1_1_1_1_1_6,0.09942000000000001,0.09598250000000003,0.06072749999999999,0.049644999999999995,0.016232499999999983,0.0143075,openWater,47.140415296296865,-91.32550272972153,"{""type"":""Point"",""coordinates"":[-91.32550272972153,47.140415296296865]}"
1_1_1_1_1_1_1_7,0.103875,0.0867425,0.07648500000000003,0.04967250000000001,0.01034750000000001,0.0143075,openWater,47.20703059920808,-91.108326921841,"{""type"":""Point"",""coordinates"":[-91.10832692184101,47.20703059920808]}"
1_1_1_1_1_1_1_8,0.10717500000000002,0.08605499999999999,0.0681525,0.04939750000000001,0.016149999999999998,0.014252500000000001,openWater,47.12720365039074,-91.031422624966,"{""type"":""Point"",""coordinates"":[-91.031422624966,47.12720365039073]}"
1_1_1_1_1_1_1_9,0.09768749999999998,0.07621,0.05998500000000001,0.04915,0.016094999999999998,0.005672499999999997,openWater,47.030096716150965,-91.10329411261961,"{""type"":""Point"",""coordinates"":[-91.10329411261961,47.030096716150965]}"
1_1_1_1_1_1_1_10,0.08509250000000002,0.08632999999999999,0.06478375,0.04374625,0.017414999999999986,0.009096249999999986,openWater,46.680311995488815,-90.64330745527558,"{""type"":""Point"",""coordinates"":[-90.64330745527558,46.680311995488815]}"
1_1_1_1_1_1_1_11,0.09826499999999999,0.08605499999999999,0.064605,0.05251874999999999,0.011474999999999999,0.008876250000000002,openWater,46.70150669683963,-90.45928645918183,"{""type"":""Point"",""coordinates"":[-90.45928645918183,46.70150669683964]}"
1_1_1_1_1_1_1_12,0.07494499999999998,0.06353249999999999,0.04991999999999999,0.039167499999999994,0.01562749999999999,0.0055074999999999985,openWater,46.69632653790352,-90.12489009687714,"{""type"":""Point"",""coordinates"":[-90.12489009687714,46.696326537903516]}"
1_1_1_1_1_1_1_13,0.07626499999999997,0.07343250000000001,0.050470000000000015,0.039470000000000005,0.010017499999999985,0.005534999999999984,openWater,46.82709086427439,-90.15716243574433,"{""type"":""Point"",""coordinates"":[-90.15716243574433,46.82709086427439]}"
1_1_1_1_1_1_1_14,0.0902075,0.08627499999999999,0.06047999999999998,0.049479999999999996,0.016177499999999984,0.005699999999999983,openWater,47.17358236819997,-90.98049754681006,"{""type"":""Point"",""coordinates"":[-90.98049754681006,47.173582368199966]}"
1_1_1_1_1_1_1_15,0.09953000000000001,0.0867425,0.060755,0.058335000000000026,0.016259999999999997,0.005699999999999983,openWater,47.24028818523385,-90.95852489056006,"{""type"":""Point"",""coordinates"":[-90.95852489056006,47.24028818523385]}"
1_1_1_1_1_1_1_16,0.0984025,0.08597250000000001,0.06812499999999999,0.04937,0.01029250000000001,-0.0028799999999999937,openWater,47.254271767690334,-90.53349132122412,"{""type"":""Point"",""coordinates"":[-90.53349132122412,47.254271767690334]}"
1_1_1_1_1_1_1_17,0.08883249999999998,0.08533999999999997,0.05987500000000001,0.049095,0.010237499999999983,-0.002824999999999994,openWater,47.17031489473129,-90.49297923626318,"{""type"":""Point"",""coordinates"":[-90.49297923626318,47.17031489473129]}"
1_1_1_1_1_1_1_18,0.09194000000000002,0.084515,0.06710749999999999,0.048765,0.015985,0.005644999999999983,openWater,47.110110473029295,-90.2657509429587,"{""type"":""Point"",""coordinates"":[-90.2657509429587,47.110110473029295]}"
1_1_1_1_1_1_1_19,0.091005,0.08388250000000003,0.05126750000000002,0.048490000000000005,0.015902499999999986,0.014032500000000003,openWater,47.040901407342645,-90.14146810604464,"{""type"":""Point"",""coordinates"":[-90.14146810604466,47.040901407342645]}"
1_1_1_1_1_1_1_20,0.09048250000000002,0.0744225,0.05877500000000002,0.04832500000000001,0.021650000000000003,0.013977500000000004,openWater,46.96316806318209,-90.2547646148337,"{""type"":""Point"",""coordinates"":[-90.2547646148337,46.96316806318209]}"
1_1_1_1_1_1_1_21,0.08157249999999999,0.08324999999999999,0.058609999999999995,0.048242499999999994,0.010072499999999984,0.01394999999999999,openWater,46.918631225326386,-90.26781087948214,"{""type"":""Point"",""coordinates"":[-90.26781087948214,46.918631225326386]}"
1_1_1_1_1_1_1_22,0.08704499999999998,0.08412999999999998,0.05913249999999998,0.04857249999999999,0.010127499999999984,0.0056174999999999975,openWater,47.028733775114596,-90.34883504940402,"{""type"":""Point"",""coordinates"":[-90.34883504940402,47.0287337751146]}"
1_1_1_1_1_1_1_23,0.0957075,0.09337000000000001,0.05915999999999999,0.048600000000000004,0.010127499999999984,-0.002824999999999994,openWater,47.060083190555424,-90.23759847713839,"{""type"":""Point"",""coordinates"":[-90.23759847713839,47.06008319055542]}"
1_1_1_1_1_1_2_0,0.10019,0.12549,0.14383249999999997,0.07865749999999999,0.007047499999999984,0.012822499999999987,lightNearShoreSediment,46.70671824737889,-91.76231541771092,"{""type"":""Point"",""coordinates"":[-91.76231541771092,46.70671824737889]}"
1_1_1_1_1_1_2_1,0.10019,0.115095,0.12656250000000002,0.0691425,0.013207499999999983,0.003939999999999999,lightNearShoreSediment,46.712839021732144,-91.74652257103124,"{""type"":""Point"",""coordinates"":[-91.74652257103124,46.712839021732144]}"
1_1_1_1_1_1_2_2,0.10024499999999997,0.1255175,0.12656250000000002,0.059599999999999986,0.007047499999999984,-0.004942500000000016,lightNearShoreSediment,46.71613453580907,-91.73416295189061,"{""type"":""Point"",""coordinates"":[-91.73416295189061,46.716134535809076]}"
1_1_1_1_1_1_2_3,0.10933375000000001,0.12802,0.1277725,0.0536875,0.008614999999999984,0.004792499999999991,lightNearShoreSediment,46.72513004891034,-91.69768460395596,"{""type"":""Point"",""coordinates"":[-91.69768460395596,46.72513004891034]}"
1_1_1_1_1_1_2_4,0.10930625000000002,0.12800625000000002,0.13592625,0.0627075,0.008614999999999984,0.004792499999999991,lightNearShoreSediment,46.756489410596835,-91.60118486767502,"{""type"":""Point"",""coordinates"":[-91.60118486767502,46.75648941059684]}"
1_1_1_1_1_1_2_5,0.10474125000000001,0.12800625000000002,0.14409375000000002,0.07175499999999999,0.005534999999999984,0.004792499999999991,lightNearShoreSediment,46.75695982971698,-91.58882524853439,"{""type"":""Point"",""coordinates"":[-91.58882524853439,46.75695982971699]}"
1_1_1_1_1_1_2_6,0.11384375,0.133135,0.15220625000000002,0.053646250000000006,0.014596249999999991,0.004792499999999991,lightNearShoreSediment,46.760084653088064,-91.54509530033887,"{""type"":""Point"",""coordinates"":[-91.54509530033887,46.76008465308806]}"
1_1_1_1_1_1_2_7,0.10925125,0.12789625000000002,0.13196625,0.0716725,0.008614999999999984,0.013454999999999995,lightNearShoreSediment,46.76220136554709,-91.50672898258985,"{""type"":""Point"",""coordinates"":[-91.50672898258985,46.76220136554709]}"
1_1_1_1_1_1_2_8,0.10028625,0.12797875,0.12767625000000002,0.06269374999999999,0.014596249999999991,0.013454999999999995,lightNearShoreSediment,46.77348461651748,-91.45941197140871,"{""type"":""Point"",""coordinates"":[-91.45941197140871,46.77348461651748]}"
1_1_1_1_1_1_2_9,0.10243125,0.11810625,0.12759375,0.0626525,0.014596249999999991,0.009233749999999985,lightNearShoreSediment,46.79336278672226,-91.39429723934933,"{""type"":""Point"",""coordinates"":[-91.39429723934933,46.79336278672226]}"
1_1_1_1_1_1_2_10,0.09578999999999999,0.11182249999999999,0.10662500000000003,0.06763000000000002,0.012932499999999986,-0.004915000000000003,lightNearShoreSediment,46.59040650612623,-90.94508815595917,"{""type"":""Point"",""coordinates"":[-90.94508815595917,46.590406506126236]}"
1_1_1_1_1_1_2_11,0.09624374999999999,0.11526,0.1047825,0.05260124999999999,0.008477499999999985,0.004709999999999992,lightNearShoreSediment,46.65454271083796,-90.74699092695526,"{""type"":""Point"",""coordinates"":[-90.74699092695526,46.65454271083796]}"
1_1_1_1_1_1_2_12,0.08166874999999998,0.10476875,0.09595499999999998,0.05221624999999999,0.011241249999999994,3.2374999999999765E-4,lightNearShoreSediment,46.58639547053266,-90.5454604704123,"{""type"":""Point"",""coordinates"":[-90.5454604704123,46.58639547053266]}"
1_1_1_1_1_1_2_13,0.09272375000000002,0.1047275,0.09594124999999998,0.04338874999999999,0.017098749999999996,0.01316624999999999,lightNearShoreSediment,46.59158616599052,-90.5241744596701,"{""type"":""Point"",""coordinates"":[-90.5241744596701,46.59158616599052]}"
1_1_1_1_1_1_2_14,0.09506125000000001,0.109155,0.09640875000000002,0.0522575,0.002551249999999991,0.01316624999999999,lightNearShoreSediment,46.59040650612623,-90.48984218427948,"{""type"":""Point"",""coordinates"":[-90.48984218427948,46.590406506126236]}"
1_1_1_1_1_1_2_15,0.09739875,0.10464500000000002,0.09214624999999999,0.05227124999999999,0.008436249999999992,0.00904125,lightNearShoreSediment,46.582384138125214,-90.48160243818573,"{""type"":""Point"",""coordinates"":[-90.48160243818573,46.582384138125214]}"
1_1_1_1_1_1_2_16,0.09240749999999998,0.10315999999999997,0.09045500000000001,0.040295,0.010182499999999983,0.014087500000000003,lightNearShoreSediment,46.93499689301219,-90.93608062301526,"{""type"":""Point"",""coordinates"":[-90.93608062301526,46.93499689301219]}"
1_1_1_1_1_1_2_17,0.09221499999999999,0.09381,0.09034500000000001,0.057262499999999994,0.027590000000000003,0.005644999999999983,lightNearShoreSediment,46.93605181884068,-90.82947890792737,"{""type"":""Point"",""coordinates"":[-90.82947890792737,46.93605181884068]}"
1_1_1_1_1_1_2_18,0.10819250000000002,0.1205675,0.1052225,0.06548500000000002,0.015902499999999986,0.0056174999999999975,lightNearShoreSediment,46.88302647684669,-90.77218550408031,"{""type"":""Point"",""coordinates"":[-90.77218550408031,46.88302647684669]}"
1_1_1_1_1_2_0,0.08033499999999999,0.09425,0.08308500000000002,0.05008499999999999,0.019394999999999996,0.01285,darkNearShoreSediment,46.69289455879475,-91.86101593147734,"{""type"":""Point"",""coordinates"":[-91.86101593147734,46.692894558794755]}"
1_1_1_1_1_2_1,0.09023500000000001,0.073295,0.09180250000000001,0.040514999999999995,0.013234999999999997,0.003939999999999999,darkNearShoreSediment,46.69318891802989,-91.86453498970488,"{""type"":""Point"",""coordinates"":[-91.86453498970488,46.6931889180299]}"
1_1_1_1_1_2_2,0.09090875000000001,0.09866375,0.08672875,0.04464,0.014596249999999991,-0.0038837500000000053,darkNearShoreSediment,46.747056221427904,-91.61658364080184,"{""type"":""Point"",""coordinates"":[-91.61658364080184,46.747056221427904]}"
1_1_1_1_1_2_3,0.08631625000000001,0.09866375,0.08672875,0.04464,0.014596249999999991,0.004792499999999991,darkNearShoreSediment,46.74708562788976,-91.61465245031111,"{""type"":""Point"",""coordinates"":[-91.61465245031111,46.74708562788976]}"
1_1_1_1_1_2_4,0.08010124999999998,0.086,0.08455625,0.047802499999999984,0.008285,0.004709999999999992,darkNearShoreSediment,46.64346578193727,-90.6505172331076,"{""type"":""Point"",""coordinates"":[-90.6505172331076,46.64346578193727]}"
1_1_1_1_1_2_5,0.084625,0.08598624999999999,0.08026625000000001,0.048283749999999986,0.01736,0.004709999999999992,darkNearShoreSediment,46.64134440910963,-90.64159084150604,"{""type"":""Point"",""coordinates"":[-90.64159084150604,46.641344409109635]}"
1_1_1_1_2_0,0.09551500000000002,0.09452500000000003,0.0657875,0.04059750000000001,0.007074999999999998,0.01285,offShoreSediment,46.721809877601466,-91.87436815446436,"{""type"":""Point"",""coordinates"":[-91.87436815446436,46.721809877601466]}"
1_1_1_1_2_1,0.09064749999999999,0.09458,0.057042499999999996,0.040624999999999994,0.007074999999999998,0.021787499999999987,offShoreSediment,46.726046225790206,-91.8870710963589,"{""type"":""Point"",""coordinates"":[-91.8870710963589,46.726046225790206]}"
1_1_1_1_2_2,0.10566249999999999,0.1052225,0.08346999999999999,0.05030499999999999,0.013262499999999983,0.012877499999999986,offShoreSediment,46.716867050924094,-92.00174089616358,"{""type"":""Point"",""coordinates"":[-92.00174089616358,46.716867050924094]}"
1_1_1_1_2_3,0.10009375000000001,0.1084675,0.07465625000000001,0.044653750000000006,0.008614999999999984,0.013482499999999994,offShoreSediment,46.74360110524349,-91.67580968904355,"{""type"":""Point"",""coordinates"":[-91.67580968904355,46.7436011052435]}"
