system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_1_1_1_0,0.02896499999999999,0.019147499999999998,0.00763875,0.011089999999999989,0.002674999999999997,3.650000000000042E-4,openWater,46.773523433868064,-92.01675530956179,"{""type"":""Point"",""coordinates"":[-92.01675530956179,46.773523433868064]}"
1_1_1_1_1_1_1_1,0.025252499999999983,0.02176,0.009989999999999999,0.012877499999999986,0.003197499999999992,-0.0033200000000000174,openWater,46.73824145026737,-91.95427056835085,"{""type"":""Point"",""coordinates"":[-91.95427056835085,46.738241450267374]}"
1_1_1_1_1_1_1_2,0.023299999999999987,0.017579999999999985,0.006635000000000002,0.008752499999999996,5.024999999999891E-4,-0.0032925000000000038,openWater,46.935054206956444,-91.67343255565554,"{""type"":""Point"",""coordinates"":[-91.67343255565554,46.935054206956444]}"
1_1_1_1_1_1_1_3,0.02588499999999999,0.015806249999999994,0.008807499999999996,0.011956250000000002,-0.002604999999999996,0.004407499999999995,openWater,46.872190104405725,-91.77986260936648,"{""type"":""Point"",""coordinates"":[-91.77986260936648,46.872190104405725]}"
1_1_1_1_1_1_1_4,0.01214875,0.0159025,0.0015475000000000072,0.007693749999999999,1.8624999999999892E-4,-0.0034437500000000093,openWater,46.85904501047016,-91.74003716991335,"{""type"":""Point"",""coordinates"":[-91.74003716991335,46.85904501047016]}"
1_1_1_1_1_1_1_5,0.022364999999999996,0.018666249999999995,0.011213749999999995,0.009481249999999997,7.500000000000007E-4,7.362499999999939E-4,openWater,46.81630122384779,-91.58210870311648,"{""type"":""Point"",""coordinates"":[-91.58210870311648,46.81630122384779]}"
1_1_1_1_1_1_1_6,0.022639999999999993,0.01702999999999999,0.0024824999999999986,0.008394999999999986,-0.0023575000000000124,5.574999999999886E-4,openWater,46.90926069569622,-91.72012445018679,"{""type"":""Point"",""coordinates"":[-91.72012445018679,46.90926069569622]}"
1_1_1_1_1_1_1_7,0.023409999999999986,0.017662499999999998,0.01029250000000001,0.012987499999999985,-0.0022199999999999998,0.004517500000000008,openWater,46.95708609486833,-91.72012445018679,"{""type"":""Point"",""coordinates"":[-91.72012445018679,46.95708609486833]}"
1_1_1_1_1_1_1_8,0.028772500000000006,0.023987499999999995,0.005314999999999986,0.008724999999999983,0.0018499999999999905,-0.002604999999999996,openWater,47.06614289792014,-91.08224915378,"{""type"":""Point"",""coordinates"":[-91.08224915378001,47.06614289792014]}"
1_1_1_1_1_1_1_9,0.021897499999999986,0.019257499999999983,0.0049849999999999894,0.008504999999999985,0.0017675000000000052,-0.00263250000000001,openWater,47.01958533101528,-91.0880856405964,"{""type"":""Point"",""coordinates"":[-91.0880856405964,47.01958533101528]}"
